"species","genetic_diversity","sd","seq_count","variation"
"Lethrinus variegatus",0.00460122699386503,0.00097002382213754,5,0.210818510677892
"Lethrinus xanthochilus",0.00443720339625514,0.00533163999274732,10,1.20157665011414
"Leucoraja circularis",0.00240661696848363,0.00272219129476333,14,1.13112777413787
"Leucoraja erinacea",0.00986705988997018,0.0140811796549784,112,1.42708971182914
"Leucoraja garmani",0.00380512248488267,0.00269479914626047,9,0.7082029966096
"Leucoraja naevus",0.00481678110678487,0.00607563867333264,23,1.26134830266099
"Leucoraja ocellata",0.00578101156696012,0.00810102906936956,57,1.40131687604102
"Leucoraja pristispina",0.00509164583806711,0.0028235190792515,5,0.554539567175271
"Leucoraja wallacei",0.00257201646090535,0.00126002558785143,4,0.489897948556636
"Lichia amia",0.0324541123477995,0.0399042788636206,7,1.2295600149522
"Limanda limanda",0.00773506867014137,0.0059090935333551,32,0.763935497581963
"Limnichthys nitidus",0.00777275911980456,0.00861197562537358,13,1.10796893260602
"Limulus polyphemus",0.013248252012455,0.00810476314611277,12,0.611760943141276
"Linuparus somniosus",0.00394529413621315,0.00259190087309119,4,0.656960110857286
"Linuparus trigonus",0.0421245159382585,0.0340316191185785,9,0.807881547373941
"Liopropoma aberrans",0.00334892164143323,0.00142018328172638,7,0.424071815881183
"Liopropoma carmabi",0.0022311907138259,0.00166324414988459,7,0.745451359033565
"Liopropoma lunulatum",0.0379681215201081,0.0267142176695139,5,0.70359597999511
"Liopropoma mowbrayi",0.00327149411116811,0.00154788552757927,7,0.473143302411932
"Liopropoma pallidum",0.00513519268166468,0.00221041047246526,8,0.430443531429225
"Liopropoma randalli",0.00286797631269698,0.00145655191227713,5,0.507867483364052
"Liopropoma rubre",0.000898320293671007,0.00144501885253583,13,1.60857865809836
"Liopropoma tonstrinum",0.0045963010458845,0.0027032047908006,5,0.588126139653326
"Liparis liparis",0.00398942007013966,0.00237751434947108,11,0.595954877568921
"Lipogramma evides",0.00274216776985989,0.00154848615718069,13,0.564694171596877
"Lipogramma klayi",0.00575411468462078,0.00365184713237372,10,0.63464969548385
"Lipogramma levinsoni",0.00163840584925048,0.00134522532261796,6,0.821057446317928
"Lipogramma trilineata",0.00562639842980091,0.00353316264974387,9,0.627961687005676
"Lipophrys pholis",0.00315377021451747,0.00152623867028295,10,0.48394098696771
"Lithognathus aureti",0.00535890864849473,0.00285637498834119,6,0.533014308639787
"Lithognathus mormyrus",0.0289066609428983,0.0231627509486795,30,0.801294587238382
"Lobianchia dofleini",0.0172302611918166,0.0151755724438315,20,0.880751154894799
"Lobianchia gemellarii",0.0409215401026841,0.0259989151195772,17,0.635335694950343
"Lobophyllia corymbosa",0.0146062307192269,0.00625213406344907,16,0.428045687051835
"Lobophyllia hemprichii",0.0102517788724685,0.00742693197183272,6,0.724453001203331
"Lobotes pacificus",0.000864707097673695,0.00112622829964778,5,1.30243906020622
"Lobotes surinamensis",0.0167295204947674,0.0138271134470621,41,0.826509848347828
"Loligo forbesii",0.00514235107125182,0.0062610672612254,10,1.21754955553846
"Loligo reynaudii",0.00399301399449619,0.00236105766085078,13,0.591297116440153
"Loligo vulgaris",0.0115870955583951,0.0089129354844608,54,0.76921221884661
"Loliolus beka",0.0362922371479881,0.0305033775093921,37,0.840493171721796
"Loliolus hardwickei",0.0290505007972555,0.0233004593854803,7,0.802067391130193
"Lolliguncula brevis",0.0321139694544639,0.0316904608372355,15,0.986812324218315
"Lolliguncula diomedeae",0.00474022661977695,0.00212100305893028,7,0.447447607268634
"Lolliguncula panamensis",0.00222222222222222,0.00086066296582387,6,0.387298334620742
"Lonchopisthus micrognathus",0.046011449673467,0.0267461911577994,4,0.581294250618296
"Lophiodes caulinaris",0.00315926396892725,0.00278298162236182,8,0.880895566098203
"Lophiodes iwamotoi",0.00185820105820106,0.00119997424456558,4,0.645772016579995
"Lophiodes mutilus",0.00508240297713982,0.00362981551049884,6,0.714192779837689
"Lophiodes naresi",0.00628129405936821,0.0048270953641243,6,0.768487403789821
"Lophiodes spilurus",0.00343116068176998,0.00147389545699747,7,0.429561770402765
"Lophiogobius ocellicauda",0.00634195839675292,0.0029540185952328,5,0.465789652096308
"Lophiomus setigerus",0.0365522076711904,0.0427784922858769,12,1.17033949551545
"Lophius budegassa",0.00227065194511407,0.00194948075379187,24,0.858555516615709
"Lophius litulon",0.00197317495513437,0.00151356172990779,14,0.767069197776595
"Lophius piscatorius",0.00250088286647819,0.00226217329426104,27,0.90454987899801
"Lophius vomerinus",0.00482400833917504,0.00218998378947189,17,0.453975954329798
"Lophodolos acanthognathus",0.00061421317044401,0.000792956278929556,5,1.29101152024522
"Lophogobius cyprinoides",0.00725730951130125,0.0110913134543815,30,1.52829549809194
"Lopholatilus chamaeleonticeps",0.00105263157894737,0.00115310012106351,4,1.09544511501033
"Lophonectes gallus",0.0101329417771414,0.0114778339375111,18,1.13272474962835
"Lophotus lacepede",0.010519814842129,0.00829364670474329,8,0.788383334612459
"Lota lota",0.00444824085180421,0.002926013379213,51,0.657791130627787
"Loweina interrupta",0.00462661999374952,0.00741773483244254,8,1.6032729816721
"Loxodon macrorhinus",0.00579648462915722,0.00518939558470865,28,0.895265995980596
"Lucayablennius zingaro",0.0125724722521426,0.0133309441050227,6,1.06032797986497
"Lutjanus analis",0.00407614424823267,0.00232004424158514,56,0.569176187175187
"Lutjanus apodus",0.0062439084692075,0.00936574348321327,31,1.49998090609454
"Lutjanus argentimaculatus",0.00651762773885442,0.0142722990522046,57,2.18979966700478
"Lutjanus argentiventris",0.00355577168400303,0.00209233438915893,15,0.588433278371634
"Lutjanus bengalensis",0.0138026516757676,0.0212403429942529,25,1.53885959692391
"Lutjanus biguttatus",0.00310602787303458,0.0017645876796383,5,0.568117142462828
"Lutjanus bohar",0.00450084527886831,0.00341946959433369,25,0.759739422812035
"Lutjanus buccanella",0.0027705910472442,0.00211604241578322,8,0.763751264513745
"Lutjanus campechanus",0.00348934836939019,0.00302966605875194,54,0.868261273459897
"Lutjanus carponotatus",0.00116121711536632,0.00104830289627145,20,0.902762181507071
"Lutjanus colorado",0.00397973383581524,0.00375677545791404,9,0.943976560468764
"Lutjanus decussatus",0.0135508153015309,0.0146791508971381,15,1.08326698951316
"Lutjanus dodecacanthoides",0.00228571428571429,0.00295084445425327,5,1.29099444873581
"Lutjanus ehrenbergii",0.0254563765853139,0.0208663487068971,15,0.819690447183877
"Lutjanus erythropterus",0.0419777246198532,0.0454380569821083,53,1.08243258522446
"Lutjanus fulviflamma",0.0110216456272174,0.00709795153382645,73,0.644001066074779
"Lutjanus fulvus",0.0105934418983127,0.0147723261910011,40,1.39447842663431
"Lutjanus gibbus",0.00180895857740934,0.00128344734610959,29,0.709495154912641
"Lutjanus griseus",0.00288642772560107,0.0022012139016981,46,0.762608355710594
"Lutjanus guttatus",0.00208236243707179,0.00192187805927412,15,0.922931582446644
"Lutjanus indicus",0.0110921558366565,0.014957983472683,35,1.34851905192775
"Lutjanus jocu",0.0086642534686593,0.0136788898225963,29,1.5787730439877
"Lutjanus johnii",0.0101543801353151,0.00676344932448263,75,0.666062254352736
"Lutjanus kasmira",0.0292787998706936,0.0261165714018939,83,0.89199596695338
"Lutjanus lemniscatus",0.0178249997381039,0.0206084675718495,14,1.15615528048483
"Lutjanus lunulatus",0.0109119335822584,0.00667776802790978,6,0.611969269934624
"Lutjanus lutjanus",0.030967593836133,0.0267760404192626,67,0.86464710693862
"Lutjanus madras",0.0394262257263317,0.0340851388466573,12,0.864529592136252
"Lutjanus mahogoni",0.00172812967844267,0.0015661597481725,14,0.906274435136065
"Lutjanus malabaricus",0.0143124179204957,0.0166208633404407,36,1.16128968793172
"Lutjanus monostigma",0.0537874417173764,0.0427801973346426,23,0.795356610552872
"Lutjanus notatus",0.0259045097075434,0.0268326318771879,6,1.03582859433059
"Lutjanus novemfasciatus",0.00389376932560266,0.00293280758818875,7,0.753205273076834
"Lutjanus quinquelineatus",0.00637241027979285,0.00917185718804805,24,1.4393073868976
"Lutjanus rivulatus",0.00417918695063923,0.00368088116697522,26,0.880764897682362
"Lutjanus rufolineatus",0.00607738676176538,0.00444283659230775,11,0.731043911876556
"Lutjanus russellii",0.0251139143558868,0.0214535069567303,71,0.854247834595387
"Lutjanus sanguineus",0.0023245782208589,0.00085613854642409,4,0.368298446032829
"Lutjanus sebae",0.0030936707246817,0.00356068779911271,24,1.15095888218002
"Lutjanus synagris",0.00522059920938064,0.00633193804652638,30,1.21287572414079
"Lutjanus timoriensis",0.000783578598446877,0.000859147465703577,4,1.09644069836323
"Lutjanus vitta",0.0189019554071231,0.0257038510662038,34,1.35985142873194
"Lutjanus vivanus",0.00261704438787068,0.00290249059015732,14,1.10907197585551
"Lutjanus xanthopinnis",0.00393522064106052,0.00263676999021681,11,0.670043748679418
"Luvarus imperialis",0.00124923742831023,0.000993336771753936,6,0.795154507256127
"Luzonichthys earlei",0.0128794952796252,0.00964738921475027,8,0.74905025432262
"Lycengraulis grossidens",0.0106732893085519,0.011784079602913,11,1.10407197465087
"Lycodes concolor",0.00596409710246416,0.00330348387224652,6,0.553895051588218
"Lycodes paamiuti",0.00562612302293092,0.00917013387266975,8,1.62992061056862
"Lyopsetta exilis",0.00324854812614299,0.00201790098559274,32,0.621170106532667
"Lythrypnus dalli",0.00127892181048586,0.000621251640659193,4,0.48576201888619
"Lythrypnus nesiotes",0.0209097389227368,0.0326151619670726,9,1.55980723085966
"Macolor niger",0.0132422035801892,0.0158532409705268,11,1.19717544550092
"Macrocephenchelys brachialis",0.00517699011110328,0.0031941269637135,5,0.616985332242172
"Macrocephenchelys brevirostris",0.0175104217163042,0.020637394057482,8,1.17857778595168
"Macrodon ancylodon",0.0200116311702234,0.0143415632339334,12,0.716661381170822
"Macropharyngodon bipartitus",0.00609373247286601,0.00340100281199633,13,0.55811488724525
"Macropharyngodon meleagris",0.0041743580253976,0.00243042057150156,21,0.582226190641629
"Macropharyngodon negrosensis",0.00282310220073981,0.00415462705717579,7,1.47165308294083
"Macropharyngodon ornatus",0.00238949682274805,0.00147742371924239,10,0.618299093423054
"Macroramphosus scolopax",0.0174567144036273,0.0112102628136999,80,0.642174841983467
"Macrospinosa cuja",0.00291890943011865,0.00143751974444091,4,0.492485217118393
"Maculabatis gerrardi",0.0237730061349693,0.0248731207672191,5,1.04627578969206
"Maculabatis pastinacoides",0.010728028191457,0.0109281119612157,5,1.01865056338294
"Magnisudis atlantica",0.0161081566505473,0.0120004836317163,17,0.744994221999233
"Magnisudis prionosa",0.014843559451093,0.0181252714853054,6,1.2210865961783
"Mahidolia mystacina",0.00249488344338766,0.00446871203271437,14,1.79115062251027
"Makaira nigricans",0.00978608304558045,0.0168897425732169,28,1.72589405736186
"Malacanthus plumieri",0.00275908706810766,0.00158393523651192,9,0.574079468104017
"Malacocephalus laevis",0.0227737897788611,0.0146502545984451,19,0.643294539060146
"Malacoctenus aurolineatus",0.00597762799466297,0.00303349312539594,11,0.507474390862787
"Malacoctenus boehlkei",0.0164924970534342,0.0129340241416502,4,0.784236862358995
"Malacoctenus delalandii",0.012280701754386,0.00576550060531754,4,0.469476477861571
"Malacoctenus gilli",0.000826446280991736,0.000905326541330853,4,1.09544511501033
"Malacoctenus macropus",0.0177760400232227,0.0162201253960392,11,0.912471246399596
"Malacoctenus tetranemus",0.00344200418009987,0.00209123088011169,6,0.607561981534551
"Malacoctenus triangulatus",0.0461537648589276,0.0258823727815144,22,0.560785731361804
"Malacoctenus zonogaster",0.00248668894091287,0.000979057449583547,4,0.393719308223623
"Malacoraja senta",0.002630106675294,0.00207407654547234,38,0.788590274666517
"Malacosteus australis",0.00274423919290817,0.00194336636613853,10,0.708162164275145
"Malacosteus niger",0.00640674101007929,0.00853032007103772,20,1.33146010703688
"Malthopsis annulifera",0.010032738061656,0.00834978749077906,4,0.832254110439799
"Malthopsis tiarella",0.0300809380850255,0.0336621957691957,6,1.11905405589572
"Margrethia obtusirostra",0.0323947265662941,0.0248822114133548,16,0.768094503357967
"Mastigoteuthis agassizii",0.00488928361177011,0.00465641581410246,11,0.952371795919741
"Mastigoteuthis magna",0.000535212332391772,0.000829341223634551,4,1.54955551926161
"Mastigoteuthis psychrophila",0.0047701394092184,0.00270168712014768,12,0.566374876785908
"Masturus lanceolatus",0.0386133748044301,0.0454070486284155,5,1.17594094943511
"Maulisia argipalla",0.00325822759628237,0.00277851710988969,5,0.852769497459287
"Maulisia microlepis",0.0018559447708313,0.00122465508622996,6,0.659855349942026
"Maurolicus amethystinopunctatus",0.00219298245614035,0.000800763972960769,4,0.365148371670111
"Maurolicus australis",0.00316300888765635,0.00429668164319478,13,1.35841592477422
"Maurolicus japonicus",0.00630544255162867,0.00316153475759246,16,0.501397757842683
"Maurolicus mucronatus",0.00341130604288499,0.00177055576263011,4,0.519025774988141
"Maurolicus muelleri",0.0027026605769976,0.00191330707938731,24,0.707934653604491
"Maurolicus parvipinnis",0.00365497076023392,0.00153334626925461,4,0.419523539268061
"Maurolicus stehmanni",0.00219298245614035,0.000800763972960769,4,0.365148371670111
"Maurolicus walvisensis",0.00283623412929409,0.00142300348318456,8,0.501722854431178
"Maurolicus weitzmani",0.00600482528595393,0.00595799279081826,18,0.992200856327125
"Megachasma pelagios",0.00118203309692671,0.00109434999973115,7,0.925820099772551
"Megalaspis cordyla",0.0107405336238378,0.0077956818466355,59,0.725818857764535
"Megaleledone setebos",0.00152097603683729,0.000964168464153779,4,0.633914302922659
"Megalops atlanticus",0.000878682589557285,0.000918298420727945,7,1.04508548552284
"Megalops cyprinoides",0.00641132563708624,0.0124422208686489,40,1.94066275415446
"Meganthias natalensis",0.00265658996507937,0.00172811374989417,7,0.650500744416739
"Megaptera novaeangliae",0.0031075034579417,0.00199316463732967,9,0.641403835685472
"Meiacanthus atrodorsalis",0.00562372188139059,0.00125229536952105,4,0.222680885707562
"Meiacanthus grammistes",0.00421585160202361,0.00596211451253413,4,1.4142135623731
"Meiacanthus mossambicus",0.00626959247648903,0.00464965422388443,4,0.741619848709566
"Meiacanthus oualanensis",0.0133736989923159,0.0121910147492637,4,0.911566407788023
"Melamphaes lugubris",0.00458736787641363,0.0028104573062269,5,0.612651390065559
"Melamphaes suborbitalis",0.00674372758894272,0.00405781602004475,16,0.601717072127602
"Melanocetus johnsonii",0.00465829697082798,0.00414151908998797,35,0.889062916324083
"Melanocetus murrayi",0.00282824607679657,0.0017110854681956,5,0.604998794918746
"Melanogrammus aeglefinus",0.00972932211537923,0.0167584111837469,173,1.72246442095454
"Melanolagus bericoides",0.0205506522660211,0.0248822792053254,15,1.21077807571423
"Melanonus zugmayeri",0.0149529701353974,0.00804967201902669,16,0.538332648707102
"Melanostigma atlanticum",0.00416211031491962,0.00267665547136215,10,0.643100559292564
"Melanostomias bartonbeani",0.00439928980068158,0.00184267682184056,8,0.41885779417284
"Melichthys niger",0.0093162093177272,0.012075527039069,16,1.29618459903979
"Membras martinica",0.00846011518999609,0.00474218710480339,9,0.560534578821211
"Menidia beryllina",0.0129585605366898,0.0157673459636674,41,1.21675134510697
"Menidia colei",0.0189732060162677,0.0148149709868583,4,0.780836458221974
"Menidia menidia",0.00395547626816036,0.00176427922920132,80,0.446034588401631
"Menticirrhus americanus",0.0465486800553678,0.0447250845598828,28,0.960823905354224
"Menticirrhus elongatus",0.00087238161830913,0.000976830027848701,4,1.11972788897365
"Menticirrhus littoralis",0.0106648605057694,0.0147170204359809,8,1.37995433020614
"Menticirrhus nasus",0.00146163258917773,0.00092464300122867,4,0.63260973248335
"Menticirrhus ophicephalus",0.00230414746543779,0.000841355695092421,4,0.365148371670111
"Menticirrhus saxatilis",0.00219118106064754,0.000972872221863641,8,0.443994446344902
"Menticirrhus undulatus",0.00161089447064304,0.00176919204400316,4,1.09826687982666
"Mentodus facilis",0.00542794560908712,0.00183344026350989,5,0.337777935806959
"Merlangius merlangus",0.00249826215014971,0.00183073562787597,65,0.732803652237322
"Merluccius albidus",0.00197513723978674,0.00141753245056735,10,0.717688078586585
"Merluccius angustimanus",0.00513376178647209,0.00257317054562466,8,0.50122515470141
